start-time,end-time,duration,rtt,proto,sip,sp,dip,dp,iflags,uflags,riflags,ruflags,isn,risn,pkt,oct,rpkt,roct,app,entropy,rentropy,end-reason
5/13/24 3:50 AM,5/13/24 3:50 AM,0.042,0.017,17,192.168.50.2,59849,142.251.111.102,443,0,0,0,0,00000000,00000000,12.00,3577,16,12260,51443,250,250,idle
5/13/24 3:53 AM,5/13/24 3:57 AM,243.24,0.019,6,192.168.50.2,53538,140.82.113.21,443,S,APRF,AS,APF,865c0f84,c4668737,67.00,23418,48,12146,443,248,252,
5/13/24 3:50 AM,5/13/24 3:54 AM,240.18,0.019,6,192.168.50.2,53486,172.253.63.100,443,S,APF,AS,APF,f8dbb324,34cb0a58,24.00,3564,24,12040,443,248,253,
5/13/24 4:01 AM,5/13/24 4:02 AM,75.739,0.019,6,192.168.50.2,53704,172.253.115.100,443,S,APF,AS,APF,bdef483a,683fdc21,19.00,3401,20,11970,443,248,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.049,0.021,17,192.168.50.2,57390,142.251.111.139,443,0,0,0,0,00000000,00000000,12.00,4795,16,11817,51443,251,251,eof
5/13/24 4:01 AM,5/13/24 4:02 AM,75.741,0.019,6,192.168.50.2,53703,172.253.115.100,443,S,APF,AS,APF,0e66711e,03066351,19.00,3330,17,11813,443,249,253,
5/13/24 3:50 AM,5/13/24 3:54 AM,240.137,0.017,6,192.168.50.2,53509,172.253.115.207,443,S,APF,AS,APF,77f77dac,73f29966,25.00,3804,23,11717,443,248,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.279,0.02,17,192.168.50.2,54674,142.250.31.149,443,0,0,0,0,00000000,00000000,19.00,6005,20,11648,51443,252,250,eof
5/13/24 4:01 AM,5/13/24 4:01 AM,0.042,0.018,6,192.168.50.2,53697,64.233.180.95,443,S,APRF,AS,AP,b126ca86,379b323e,8.00,2161,10,11619,443,247,252,
5/13/24 3:50 AM,5/13/24 3:50 AM,17.971,0.02,17,192.168.50.2,59342,172.253.115.138,443,0,0,0,0,00000000,00000000,34.00,10258,43,11615,51443,251,251,idle
5/13/24 3:59 AM,5/13/24 4:02 AM,168.542,0.019,6,192.168.50.2,53674,142.250.31.132,443,S,APF,AS,APF,e1d5e433,89faa80a,26.00,8071,27,11607,443,248,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.135,0.022,17,192.168.50.2,62490,172.253.63.106,443,0,0,0,0,00000000,00000000,12.00,5757,16,11372,51443,250,251,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,0.089,0.02,17,192.168.50.2,60826,172.253.115.94,443,0,0,0,0,00000000,00000000,7.00,4219,11,11372,51443,251,251,idle
5/13/24 3:59 AM,5/13/24 4:00 AM,61.773,0.017,6,192.168.50.2,53621,100.25.124.23,443,S,APF,AS,APF,2a624aec,bcf2463c,35.00,8767,30,11316,443,247,233,
5/13/24 3:59 AM,5/13/24 4:02 AM,190.534,0.017,6,192.168.50.2,53642,142.251.167.132,443,S,APF,AS,APF,5e97eb24,f362c459,23.00,3907,21,11275,443,248,252,
5/13/24 3:53 AM,5/13/24 3:53 AM,0.834,0.018,17,192.168.50.2,51228,142.251.111.95,443,0,0,0,0,00000000,00000000,17.00,4290,21,11205,51443,250,251,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0.064,0.018,17,192.168.50.2,50536,172.253.122.132,443,0,0,0,0,00000000,00000000,13.00,6057,15,11138,51443,251,250,idle
5/13/24 3:48 AM,5/13/24 3:48 AM,3.279,0.026,6,192.168.50.2,51947,17.248.207.65,443,S,APF,AS,APF,c940900a,e6e12570,25.00,5849,23,11122,443,225,252,
5/13/24 3:51 AM,5/13/24 3:51 AM,0.071,0.018,17,192.168.50.2,57259,142.251.179.119,443,0,0,0,0,00000000,00000000,13.00,3992,18,11053,51443,250,250,idle
5/13/24 3:50 AM,5/13/24 3:51 AM,95.075,0.018,17,192.168.50.2,52800,142.251.167.139,443,0,0,0,0,00000000,00000000,41.00,19415,44,10880,51443,251,251,idle
5/13/24 3:59 AM,5/13/24 4:00 AM,22.098,0.018,17,192.168.50.2,61821,172.253.62.95,443,0,0,0,0,00000000,00000000,18.00,7209,23,10793,51443,251,250,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0.114,0.021,17,192.168.50.2,50301,142.251.16.102,443,0,0,0,0,00000000,00000000,10.00,4925,13,10733,51443,250,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.152,0.019,17,192.168.50.2,57658,142.251.167.132,443,0,0,0,0,00000000,00000000,15.00,5208,13,10711,51443,251,251,eof
5/13/24 3:59 AM,5/13/24 4:02 AM,196.253,0.029,6,192.168.50.2,53605,139.71.16.158,443,S,APF,AS,APF,b3c312f8,cfa3d1f3,52.00,6362,45,10606,443,246,222,
5/13/24 3:56 AM,5/13/24 3:56 AM,0.045,0.022,17,192.168.50.2,51290,64.233.180.101,443,0,0,0,0,00000000,00000000,11.00,3519,15,10533,51443,251,250,idle
5/13/24 3:59 AM,5/13/24 3:59 AM,0.098,0.018,17,192.168.50.2,58708,142.251.167.132,443,0,0,0,0,00000000,00000000,12.00,3560,15,10531,51443,251,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,3.578,0.02,17,192.168.50.2,58496,172.253.115.84,443,0,0,0,0,00000000,00000000,23.00,9242,25,10490,51443,250,251,eof
5/13/24 3:48 AM,5/13/24 4:02 AM,858.707,0.022,6,192.168.50.2,50313,104.26.11.157,443,A,APF,AP,APF,d247e51f,4599f4f0,92.00,7532,93,10386,0,0,0,
5/13/24 4:00 AM,5/13/24 4:00 AM,11.686,0.021,17,192.168.50.2,61681,142.251.111.95,443,0,0,0,0,00000000,00000000,19.00,5445,19,10371,51443,250,251,eof
5/13/24 3:59 AM,5/13/24 4:01 AM,115.852,0.027,6,192.168.50.2,53635,139.71.9.95,443,S,APF,AS,APF,8faa1a66,031c0ed0,20.00,5368,19,10356,443,248,233,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.221,0.022,17,192.168.50.2,53348,142.251.167.157,443,0,0,0,0,00000000,00000000,12.00,5750,14,10286,51443,250,250,eof
5/13/24 3:52 AM,5/13/24 3:52 AM,0.375,0.069,17,192.168.50.2,58308,192.178.49.195,443,0,0,0,0,00000000,00000000,19.00,7202,17,10171,51443,251,251,idle
5/13/24 3:59 AM,5/13/24 4:00 AM,64.181,0.022,17,192.168.50.2,59576,142.251.167.100,443,0,0,0,0,00000000,00000000,44.00,17231,50,10020,51443,250,251,eof
5/13/24 3:59 AM,5/13/24 4:02 AM,177.822,0.018,6,192.168.50.2,53664,142.251.16.95,443,S,APF,AS,APF,34094582,a8147bc1,19.00,3564,20,9989,443,248,252,
5/13/24 4:01 AM,5/13/24 4:01 AM,0.118,0.019,6,192.168.50.2,53709,17.138.211.254,443,S,APF,AS,APF,ccea0cd6,8079d830,21.00,5081,20,9887,443,225,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.16,0.019,17,192.168.50.2,58248,142.251.111.155,443,0,0,0,0,00000000,00000000,11.00,5382,13,9768,51443,250,250,eof
5/13/24 4:00 AM,5/13/24 4:00 AM,0.081,0.021,17,192.168.50.2,50178,172.253.115.190,443,0,0,0,0,00000000,00000000,7.00,4222,10,9750,51443,251,252,eof
5/13/24 3:48 AM,5/13/24 4:02 AM,842.234,0.107,6,192.168.50.2,50736,35.204.29.97,443,A,APRF,AP,APF,16c239a3,4de085cb,131.00,29932,119,9700,0,0,0,
5/13/24 3:50 AM,5/13/24 3:50 AM,5.66,0.019,17,192.168.50.2,51476,172.253.115.100,443,0,0,0,0,00000000,00000000,12.00,5971,16,9678,51443,250,251,idle
5/13/24 3:59 AM,5/13/24 4:02 AM,178.031,0.016,6,192.168.50.2,53661,108.138.85.23,443,S,APF,AS,APF,a026929d,b684593d,19.00,3368,17,9659,443,248,253,
5/13/24 4:02 AM,5/13/24 4:02 AM,5.515,0.062,6,192.168.50.2,53724,139.71.112.134,443,S,APF,AS,APF,356f64d3,4ccd415d,19.00,5472,16,9623,443,248,223,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.179,0.017,17,192.168.50.2,65339,142.251.163.154,443,0,0,0,0,00000000,00000000,11.00,4935,13,9556,51443,250,249,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.089,0.017,17,192.168.50.2,64186,104.18.29.104,443,0,0,0,0,00000000,00000000,10.00,4434,13,9488,51443,251,23,eof
5/13/24 3:59 AM,5/13/24 4:00 AM,60.128,0.017,6,192.168.50.2,53628,3.226.4.19,443,S,APRF,AS,APF,e49e120f,5384e961,170.00,220359,53,9457,443,247,233,
5/13/24 4:00 AM,5/13/24 4:02 AM,134.228,0.066,6,192.168.50.2,53689,192.178.49.195,443,S,APF,AS,APF,8544c481,259cdee0,37.00,5501,29,9431,443,249,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.159,0.022,17,192.168.50.2,57982,142.250.31.148,443,0,0,0,0,00000000,00000000,11.00,5072,13,9428,51443,251,252,eof
5/13/24 4:02 AM,5/13/24 4:02 AM,21.604,0.018,17,192.168.50.2,61924,172.253.115.156,443,0,0,0,0,00000000,00000000,13.00,5484,13,9424,51443,250,251,eof
5/13/24 4:01 AM,5/13/24 4:01 AM,0.105,0.019,6,192.168.50.2,53710,17.138.211.254,443,S,APF,AS,APF,0fca138a,5dcf923a,21.00,5061,19,9420,443,225,253,
5/13/24 3:59 AM,5/13/24 4:01 AM,120.329,0.02,6,192.168.50.2,53612,54.88.71.74,443,S,APF,AS,APF,669463e9,2702ef8c,18.00,4132,18,9393,443,249,252,
5/13/24 3:51 AM,5/13/24 3:56 AM,307.158,0.021,6,192.168.50.2,53521,142.251.16.94,443,S,APF,AS,APF,8478eda1,0655da3f,34.00,4867,30,9368,443,249,253,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.096,0.02,17,192.168.50.2,54489,142.251.167.154,443,0,0,0,0,00000000,00000000,9.00,4957,13,9319,51443,250,251,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.095,0.018,17,192.168.50.2,54195,142.251.167.155,443,0,0,0,0,00000000,00000000,9.00,4959,13,9317,51443,251,251,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.094,0.019,17,192.168.50.2,59028,142.251.167.154,443,0,0,0,0,00000000,00000000,9.00,4954,13,9315,51443,250,251,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,5.496,0.029,6,192.168.50.2,53655,139.71.9.108,443,S,APF,AS,APF,7f9da723,a00888ce,17.00,6479,15,9239,443,247,223,
5/13/24 3:51 AM,5/13/24 3:51 AM,6.881,0.022,17,192.168.50.2,57000,142.251.179.101,443,0,0,0,0,00000000,00000000,32.00,15482,26,9195,51443,250,250,idle
5/13/24 3:59 AM,5/13/24 3:59 AM,0.108,0.02,17,192.168.50.2,61515,142.251.179.95,443,0,0,0,0,00000000,00000000,11.00,5032,13,9192,51443,250,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.104,0.022,17,192.168.50.2,64900,142.251.16.101,443,0,0,0,0,00000000,00000000,13.00,5816,16,9109,51443,250,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.087,0.02,17,192.168.50.2,63661,172.253.63.132,443,0,0,0,0,00000000,00000000,9.00,4306,10,9054,51443,250,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.075,0.02,17,192.168.50.2,54693,142.251.16.113,443,0,0,0,0,00000000,00000000,11.00,3519,14,8996,51443,250,250,eof
5/13/24 3:56 AM,5/13/24 3:56 AM,0.07,0.017,17,192.168.50.2,55714,172.253.122.102,443,0,0,0,0,00000000,00000000,11.00,4695,14,8994,51443,249,251,idle
5/13/24 4:01 AM,5/13/24 4:01 AM,16.269,0.02,17,192.168.50.2,55789,162.159.61.3,443,0,0,0,0,00000000,00000000,18.00,6708,18,8985,51443,250,23,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,0.066,0.018,17,192.168.50.2,64115,172.253.63.100,443,0,0,0,0,00000000,00000000,7.00,4204,10,8939,51443,251,250,idle
5/13/24 3:52 AM,5/13/24 3:52 AM,0.167,0.065,17,192.168.50.2,60376,192.178.49.195,443,0,0,0,0,00000000,00000000,7.00,4209,10,8921,51443,251,251,idle
5/13/24 4:01 AM,5/13/24 4:01 AM,0.166,0.065,17,192.168.50.2,63320,192.178.49.195,443,0,0,0,0,00000000,00000000,7.00,4206,10,8917,51443,251,251,eof
5/13/24 3:50 AM,5/13/24 3:50 AM,0.067,0.017,17,192.168.50.2,65135,142.250.31.94,443,0,0,0,0,00000000,00000000,7.00,4214,10,8916,51443,251,250,idle
5/13/24 4:01 AM,5/13/24 4:01 AM,0.1,0.036,17,192.168.50.2,54673,172.217.214.94,443,0,0,0,0,00000000,00000000,7.00,4209,10,8909,51443,251,250,eof
5/13/24 4:01 AM,5/13/24 4:02 AM,75.754,0.034,6,192.168.50.2,53702,172.217.214.94,443,S,APF,AS,APF,e8b6a390,c492f25b,24.00,4260,21,8848,443,248,253,
5/13/24 3:50 AM,5/13/24 3:59 AM,556.635,0.019,6,192.168.50.2,53512,18.165.98.39,443,S,APF,AS,APF,96481e41,94405751,59.00,7306,54,8757,443,248,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,10.887,0.027,6,192.168.50.2,53586,139.71.16.29,443,S,APF,AS,APF,c32d6dd7,9c9682b4,21.00,13369,16,8738,443,248,232,
5/13/24 4:02 AM,5/13/24 4:02 AM,15.458,0.067,17,192.168.50.2,65327,192.178.49.195,443,0,0,0,0,00000000,00000000,14.00,5362,13,8682,51443,251,251,eof
5/13/24 3:53 AM,5/13/24 4:02 AM,514.817,0.008,6,192.168.50.2,53536,185.199.111.154,443,S,APRF,AS,APF,45b12081,252cce52,25.00,3838,28,8676,443,248,252,
5/13/24 3:50 AM,5/13/24 3:54 AM,240.1,0.02,6,192.168.50.2,53499,172.253.115.95,443,S,APF,AS,APF,756ab92d,a29ab1da,25.00,3745,22,8595,443,249,253,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.044,0.02,6,192.168.50.2,53682,172.253.63.101,443,S,APRF,AS,AP,584e9394,a0f5cc7a,6.00,2036,8,8511,443,247,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.043,0.019,6,192.168.50.2,53684,172.253.63.101,443,S,APRF,AS,AP,4c39672a,a3cee09e,6.00,2132,8,8510,443,248,253,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.044,0.02,6,192.168.50.2,53681,172.253.63.101,443,S,APRF,AS,AP,5ae161e3,f26912fb,6.00,2132,8,8509,443,248,253,
5/13/24 3:59 AM,5/13/24 3:59 AM,10.13,0.026,6,192.168.50.2,53616,68.67.160.75,443,S,APRF,AS,APF,67e31322,da2ed875,22.00,11286,16,8443,443,247,225,
5/13/24 3:51 AM,5/13/24 3:51 AM,30.309,0.018,6,192.168.50.2,53522,17.248.207.65,443,S,APF,AS,APF,2b62f880,0d0a25d0,22.00,3775,20,8419,443,224,252,
5/13/24 3:48 AM,5/13/24 3:48 AM,1.32,0.02,6,192.168.50.2,51930,17.248.207.65,443,S,APF,AS,APF,15694b27,28457679,20.00,3466,18,8341,443,225,252,
5/13/24 4:00 AM,5/13/24 4:01 AM,5.179,0.018,17,192.168.50.2,55671,142.251.167.132,443,0,0,0,0,00000000,00000000,13.00,6364,14,8312,51443,250,251,eof
5/13/24 3:56 AM,5/13/24 4:00 AM,240.092,0.018,6,192.168.50.2,53562,52.85.132.24,443,S,APF,AS,APRF,f11e0eb1,63b631cb,30.00,1894,28,8302,443,219,252,
5/13/24 3:59 AM,5/13/24 4:00 AM,75.014,0.063,6,192.168.50.2,53640,148.173.88.88,443,S,APF,AS,APF,88db9763,c0873c6a,16.00,4317,16,8105,443,248,218,
5/13/24 3:59 AM,5/13/24 4:00 AM,60.089,0.02,6,192.168.50.2,53617,3.232.26.64,443,S,APF,AS,APF,5bd154a6,ded35414,19.00,3623,20,8093,443,247,220,
5/13/24 3:59 AM,5/13/24 4:00 AM,60.113,0.02,6,192.168.50.2,53579,52.44.213.129,443,S,APF,AS,APF,10e7a7f0,7ae3cb87,22.00,6388,19,8068,443,248,223,
5/13/24 3:59 AM,5/13/24 4:02 AM,191.185,0.016,6,192.168.50.2,53636,18.165.98.13,443,S,APF,AS,APF,1949b5ec,0c9c54c8,38.00,34151,26,8015,443,249,253,
5/13/24 4:02 AM,5/13/24 4:02 AM,12.744,0.018,6,192.168.50.2,53731,3.93.245.209,443,S,APF,AS,APF,ac9f7b66,c662ba8c,20.00,4491,18,7939,443,248,223,
5/13/24 3:56 AM,5/13/24 3:57 AM,24.897,0.019,17,192.168.50.2,50626,162.159.61.3,443,0,0,0,0,00000000,00000000,17.00,5762,15,7812,51443,249,23,idle
5/13/24 3:59 AM,5/13/24 4:02 AM,195.786,0.026,6,192.168.50.2,53615,52.46.130.91,443,S,APF,AS,APF,f4473121,03efe9ad,20.00,3558,17,7811,443,248,252,
5/13/24 3:56 AM,5/13/24 4:01 AM,357.151,0.018,6,192.168.50.2,53559,54.225.153.205,443,S,AP,AS,AP,502922cf,adb742f5,56.00,12977,45,7793,443,248,252,eof
5/13/24 3:52 AM,5/13/24 3:52 AM,9.592,0.019,17,192.168.50.2,52264,172.253.63.105,443,0,0,0,0,00000000,00000000,25.00,9324,27,7759,51443,251,250,idle
5/13/24 3:51 AM,5/13/24 3:53 AM,122.144,0.075,6,192.168.50.2,53520,20.189.173.14,443,S,AP,AS,APR,91bfa573,aeea6750,18.00,4098,16,7735,443,241,252,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.092,0.019,6,192.168.50.2,53611,52.46.130.91,443,S,APF,AS,APF,cbc0286f,1e273f2e,12.00,3041,13,7692,443,249,252,
5/13/24 3:56 AM,5/13/24 3:58 AM,120.496,0.022,6,192.168.50.2,53561,52.168.117.175,443,S,AP,AS,APR,a13fcbc7,793e19c6,17.00,3918,15,7684,443,241,251,
5/13/24 4:02 AM,5/13/24 4:02 AM,15.775,0.068,6,192.168.50.2,53727,192.178.49.195,443,S,APF,AS,APF,36d9bc46,e35a3554,20.00,3884,15,7666,443,249,252,
5/13/24 4:01 AM,5/13/24 4:01 AM,45.193,0.021,6,192.168.50.2,53700,52.168.112.66,443,S,AP,AS,AP,63f8cbf9,35a17261,16.00,3878,14,7643,443,240,252,eof
5/13/24 3:53 AM,5/13/24 3:53 AM,0.24,0.064,17,192.168.50.2,55674,192.178.49.163,443,0,0,0,0,00000000,00000000,11.00,4857,12,7521,51443,251,250,idle
5/13/24 3:59 AM,5/13/24 4:01 AM,120.658,0.024,6,192.168.50.2,53649,23.73.241.35,443,S,APF,AS,APF,c93f047c,c836949c,25.00,3723,20,7500,443,248,252,
5/13/24 3:59 AM,5/13/24 4:00 AM,60.339,0.029,6,192.168.50.2,53634,139.71.9.48,443,S,APF,AS,APF,39198855,82206b5c,23.00,14687,16,7449,443,247,221,
5/13/24 3:57 AM,5/13/24 4:00 AM,134.937,0.018,6,192.168.50.2,53572,172.64.151.73,443,S,APF,AS,APF,8cc08b6a,fcef41e8,12.00,1643,12,7448,443,214,252,
5/13/24 3:51 AM,5/13/24 3:55 AM,251.669,0.019,6,192.168.50.2,53519,40.71.11.167,443,S,AP,AS,APRF,74b2526f,88bbb76e,17.00,3070,16,7405,443,241,251,
5/13/24 3:56 AM,5/13/24 4:00 AM,251.669,0.025,6,192.168.50.2,53560,40.71.11.167,443,S,AP,AS,APRF,b5bc4c13,31a47da1,17.00,3070,16,7405,443,241,251,
5/13/24 3:56 AM,5/13/24 3:56 AM,0.141,0.021,17,192.168.50.2,59451,172.253.63.84,443,0,0,0,0,00000000,00000000,14.00,9315,16,7393,51443,250,251,idle
5/13/24 3:50 AM,5/13/24 3:50 AM,0.061,0.018,6,192.168.50.2,53503,172.253.63.95,443,S,APRF,AS,APF,da3229a6,bd81e387,9.00,2272,9,7384,443,248,252,
5/13/24 3:48 AM,5/13/24 4:01 AM,798.283,0.01,6,192.168.50.2,50899,151.101.129.140,443,A,APF,AP,APF,721c266c,96e207be,37.00,6530,33,7382,0,0,0,
5/13/24 4:00 AM,5/13/24 4:01 AM,29.591,0.025,17,192.168.50.2,63153,142.251.167.95,443,0,0,0,0,00000000,00000000,29.00,7180,34,7361,51443,251,250,eof
5/13/24 3:59 AM,5/13/24 3:59 AM,0.204,0.02,6,192.168.50.2,53678,142.251.167.94,443,S,APRF,AS,AP,799a6a2e,27a40bb6,7.00,3584,7,7318,443,248,251,
5/13/24 3:49 AM,5/13/24 3:50 AM,26.711,0.02,17,192.168.50.2,52786,142.251.179.139,443,0,0,0,0,00000000,00000000,20.00,11104,19,7311,51443,251,251,idle
5/13/24 4:01 AM,5/13/24 4:02 AM,90.154,0.02,6,192.168.50.2,53699,40.71.11.167,443,S,AP,AS,AP,3dc80808,33adedbd,15.00,3118,11,7157,443,241,252,eof
5/13/24 3:59 AM,5/13/24 4:00 AM,60.079,0.019,6,192.168.50.2,53631,3.226.4.19,443,S,APF,AS,APF,d21e5c3c,c2aafbec,22.00,5541,18,7132,443,247,233,
5/13/24 3:52 AM,5/13/24 3:53 AM,60.119,0.02,6,192.168.50.2,53532,52.45.224.252,443,S,APF,AS,APF,3563746d,bbb54d7c,21.00,6716,17,7036,443,248,236,
5/13/24 3:50 AM,5/13/24 3:50 AM,0.058,0.017,6,192.168.50.2,53505,142.251.16.94,443,S,APRF,AS,APF,d5a97fb1,fc8bfd77,10.00,2385,9,7016,443,247,253,
5/13/24 3:55 AM,5/13/24 3:55 AM,0.106,0.02,6,192.168.50.2,53551,54.156.140.159,443,S,APF,AS,APRF,1084a343,d037f004,14.00,4763,18,7005,443,250,253,
5/13/24 3:59 AM,5/13/24 4:00 AM,60.066,0.015,6,192.168.50.2,53622,23.20.194.105,443,S,APRF,AS,APF,db682607,8866df0e,18.00,3432,17,6993,443,247,235,
5/13/24 3:59 AM,5/13/24 4:02 AM,197.107,0.024,6,192.168.50.2,53588,23.73.250.121,443,S,APRF,AS,AP,0b8a36d6,059bcbe0,19.00,3878,16,6968,443,249,252,
5/13/24 3:50 AM,5/13/24 3:50 AM,0.057,0.017,6,192.168.50.2,53507,142.251.16.94,443,S,APRF,AS,APF,c958e031,9fa17f0f,10.00,2353,8,6965,443,247,252,
5/13/24 4:02 AM,5/13/24 4:02 AM,0.16,0.031,6,192.168.50.2,53736,44.221.37.199,443,S,APF,AS,APRF,e99f7443,6ecb5160,19.00,5023,17,6953,443,250,252,
5/13/24 3:55 AM,5/13/24 3:56 AM,60.105,0.017,6,192.168.50.2,53553,3.223.157.142,443,S,APF,AS,APF,56a2d9c4,7ebd5bc0,18.00,3904,15,6933,443,247,236,
5/13/24 3:59 AM,5/13/24 4:00 AM,60.072,0.018,6,192.168.50.2,53580,18.213.17.133,443,S,APRF,AS,APF,c6277c30,ec508fa4,18.00,3938,15,6932,443,248,236,
5/13/24 3:55 AM,5/13/24 3:55 AM,0.111,0.019,6,192.168.50.2,53552,52.44.227.212,443,S,APF,AS,APRF,155c2241,1ad9ff3b,15.00,4815,16,6901,443,250,253,
5/13/24 4:01 AM,5/13/24 4:01 AM,0.115,0.018,6,192.168.50.2,53701,52.44.227.212,443,S,APF,AS,APRF,c0e7a987,85ca11e3,15.00,4815,16,6901,443,251,253,
5/13/24 3:48 AM,5/13/24 3:48 AM,0.24,0.031,6,192.168.50.2,51445,129.137.3.13,443,S,APF,AS,APF,ac4c74d1,dbe81b56,13.00,1062,11,6859,443,224,241,
5/13/24 3:49 AM,5/13/24 3:49 AM,0.249,0.03,6,192.168.50.2,53482,129.137.3.13,443,S,APF,AS,APF,5d0283c2,f7023124,13.00,1062,11,6859,443,224,241,
5/13/24 3:49 AM,5/13/24 3:49 AM,0.247,0.032,6,192.168.50.2,53483,129.137.3.13,443,S,APF,AS,APF,9ea559e7,41708f23,13.00,1062,11,6859,443,223,241,
5/13/24 3:50 AM,5/13/24 3:50 AM,0.242,0.031,6,192.168.50.2,53511,129.137.3.13,443,S,APF,AS,APF,ec1802f4,5195db18,13.00,1062,11,6859,443,224,241,
5/13/24 3:50 AM,5/13/24 3:50 AM,0.243,0.031,6,192.168.50.2,53516,129.137.3.13,443,S,APF,AS,APF,4aac5f8a,14c3ac78,13.00,1062,11,6859,443,223,241,
5/13/24 3:51 AM,5/13/24 3:51 AM,0.245,0.032,6,192.168.50.2,53523,129.137.3.13,443,S,APF,AS,APF,242df0a4,0d9bdb87,13.00,1062,11,6859,443,222,241,
5/13/24 3:51 AM,5/13/24 3:51 AM,0.259,0.027,6,192.168.50.2,53528,129.137.3.13,443,S,APF,AS,APF,35b781ea,b98504ca,13.00,1062,11,6859,443,223,241,
5/13/24 3:52 AM,5/13/24 3:52 AM,0.244,0.033,6,192.168.50.2,53530,129.137.3.13,443,S,APF,AS,APF,5f09755c,a83f6c76,13.00,1062,11,6859,443,223,241,
5/13/24 3:52 AM,5/13/24 3:52 AM,0.243,0.03,6,192.168.50.2,53533,129.137.3.13,443,S,APF,AS,APF,0c279583,e5778396,13.00,1062,11,6859,443,223,241,
5/13/24 3:53 AM,5/13/24 3:53 AM,0.245,0.03,6,192.168.50.2,53534,129.137.3.13,443,S,APF,AS,APF,9af21c5f,4197c0b1,13.00,1062,11,6859,443,221,241,
5/13/24 3:53 AM,5/13/24 3:53 AM,0.234,0.03,6,192.168.50.2,53540,129.137.3.13,443,S,APF,AS,APF,a7705db7,7fcb3fb1,13.00,1062,11,6859,443,223,241,
5/13/24 3:54 AM,5/13/24 3:54 AM,0.263,0.036,6,192.168.50.2,53545,129.137.3.13,443,S,APF,AS,APF,fb9c9e21,e5c87b28,13.00,1062,11,6859,443,222,241,
5/13/24 3:54 AM,5/13/24 3:54 AM,0.263,0.03,6,192.168.50.2,53547,129.137.3.13,443,S,APF,AS,APF,673e2629,a66c342c,13.00,1062,11,6859,443,223,241,
5/13/24 3:55 AM,5/13/24 3:55 AM,0.237,0.029,6,192.168.50.2,53550,129.137.3.13,443,S,APF,AS,APF,27ace155,95e57e1d,13.00,1062,11,6859,443,222,241,
5/13/24 3:55 AM,5/13/24 3:55 AM,0.252,0.033,6,192.168.50.2,53558,129.137.3.13,443,S,APF,AS,APF,7e9f1adb,e29278d1,13.00,1062,11,6859,443,224,241,
5/13/24 3:56 AM,5/13/24 3:56 AM,0.249,0.031,6,192.168.50.2,53563,129.137.3.13,443,S,APF,AS,APF,0cb101a1,fc382efd,13.00,1062,11,6859,443,224,241,
5/13/24 3:56 AM,5/13/24 3:56 AM,0.241,0.03,6,192.168.50.2,53565,129.137.3.13,443,S,APF,AS,APF,b50c19eb,58b1a1cb,13.00,1062,11,6859,443,224,241,
5/13/24 3:57 AM,5/13/24 3:57 AM,0.239,0.03,6,192.168.50.2,53567,129.137.3.13,443,S,APF,AS,APF,ec64adc2,8c390e66,13.00,1062,11,6859,443,222,241,
5/13/24 3:57 AM,5/13/24 3:57 AM,0.26,0.03,6,192.168.50.2,53573,129.137.3.13,443,S,APF,AS,APF,bb558851,b7ec2f86,13.00,1062,11,6859,443,224,241,
5/13/24 3:58 AM,5/13/24 3:58 AM,0.248,0.033,6,192.168.50.2,53576,129.137.3.13,443,S,APF,AS,APF,b231a5ad,61154945,13.00,1062,11,6859,443,223,241,
5/13/24 3:58 AM,5/13/24 3:59 AM,0.24,0.028,6,192.168.50.2,53578,129.137.3.13,443,S,APF,AS,APF,680f7a70,934cd09f,13.00,1062,11,6859,443,224,241,
5/13/24 3:59 AM,5/13/24 3:59 AM,0.243,0.032,6,192.168.50.2,53658,129.137.3.13,443,S,APF,AS,APF,9e38ea97,ec39afa7,13.00,1062,11,6859,443,221,241,
